10,29,The Haifa District,01/01/2021,8.03,1,2102
10,29,The Haifa District,03/01/2021,3.05,1,798
7,21,The Haifa District,09/01/2021,1.07,2,247
8,42,The Northern District,09/01/2021,1.5,1,392
4,11,The Northern District,10/01/2021,0.88,2,205
9,58,Judea and Samaria District,10/01/2021,1.03,2,240
8,48,The Northern District,11/01/2021,5.47,1,1430
1,54,The Haifa District,12/01/2021,6.22,1,1626
10,29,The Haifa District,13/01/2021,3.48,1,911
1,3,The Haifa District,14/01/2021,9.43,1,2468
7,20,Jerusalem District,17/01/2021,3.65,2,847
5,15,Jerusalem District,17/01/2021,1.58,1,414
3,9,The Haifa District,19/01/2021,1.72,2,398
9,27,Jerusalem District,19/01/2021,1.65,2,383
7,19,The Central District,19/01/2021,7.77,2,1802
5,14,Tel-Aviv District,20/01/2021,2.73,1,715
9,58,Judea and Samaria District,21/01/2021,7.93,2,1841
7,20,Jerusalem District,22/01/2021,5.48,2,1272
4,11,The Northern District,22/01/2021,4.08,2,947
10,29,The Haifa District,22/01/2021,2.67,1,698
10,29,The Haifa District,22/01/2021,6.22,1,1626
10,29,The Haifa District,23/01/2021,1.53,1,401
7,21,The Haifa District,26/01/2021,0.47,2,108
10,29,The Haifa District,26/01/2021,3.5,1,916
7,20,Jerusalem District,26/01/2021,1.05,2,244
1,3,The Haifa District,27/01/2021,9.15,1,2394
10,29,The Haifa District,27/01/2021,5.08,1,1330
6,16,The Central District,29/01/2021,5.17,2,1199
1,1,Judea and Samaria District,01/02/2021,5.88,1,1539
7,21,The Haifa District,01/02/2021,4.88,2,1133
8,24,Jerusalem District,02/02/2021,5.13,1,1343
6,16,The Central District,03/02/2021,0.67,2,155
5,39,Jerusalem District,05/02/2021,4.9,1,1282
10,29,The Haifa District,05/02/2021,6.42,1,1679
5,39,Jerusalem District,06/02/2021,3.83,1,1003
3,9,The Haifa District,06/02/2021,5.93,2,1377
2,4,The Haifa District,07/02/2021,9.1,1,2381
1,1,Judea and Samaria District,10/02/2021,7.15,1,1870
10,29,The Haifa District,11/02/2021,5.25,1,1373
1,1,Judea and Samaria District,12/02/2021,3.55,1,929
1,1,Judea and Samaria District,14/02/2021,7.53,1,1971
8,22,The Northern District,15/02/2021,5.17,1,1352
8,55,South District,16/02/2021,5.6,1,1465
4,12,The Central District,17/02/2021,10.33,2,2397
2,6,The Haifa District,21/02/2021,1.13,1,296
2,6,The Haifa District,21/02/2021,2.18,1,571
2,6,The Haifa District,24/02/2021,1.53,1,401
1,2,The Northern District,01/03/2021,2.05,1,536
7,21,The Haifa District,01/03/2021,1.25,2,290
7,19,The Central District,02/03/2021,6.7,2,1554
8,42,The Northern District,02/03/2021,3.83,1,1003
9,27,Jerusalem District,02/03/2021,4.32,2,1001
7,20,Jerusalem District,06/03/2021,6.83,2,1585
10,28,The Haifa District,07/03/2021,5.48,1,1434
7,21,The Haifa District,07/03/2021,7.07,2,1639
5,13,The Haifa District,08/03/2021,7.45,1,1949
8,48,The Northern District,10/03/2021,3.23,1,846
4,10,South District,11/03/2021,7.07,2,1639
10,28,The Haifa District,12/03/2021,1.9,1,497
10,28,The Haifa District,14/03/2021,2.98,1,780
7,20,Jerusalem District,15/03/2021,2.27,2,526
8,42,The Northern District,15/03/2021,7.15,1,1870
7,20,Jerusalem District,16/03/2021,5.58,2,1295
3,8,The Central District,16/03/2021,2.65,2,615
8,34,Judea and Samaria District,16/03/2021,8.27,1,2163
7,20,Jerusalem District,18/03/2021,10.63,2,2467
6,38,Tel-Aviv District,18/03/2021,4.08,2,947
6,17,The Haifa District,18/03/2021,1.63,2,379
8,55,South District,22/03/2021,4.25,1,1112
10,28,The Haifa District,26/03/2021,6.23,1,1631
7,20,Jerusalem District,26/03/2021,7.9,2,1833
7,36,Judea and Samaria District,27/03/2021,1.97,2,456
7,20,Jerusalem District,29/03/2021,3.73,2,866
