7,21,The Haifa District,20/11/2020,1.9,2,441
9,25,The Central District,09/12/2021,7.12,2,1651
10,28,The Haifa District,11/06/2022,1.17,1,305
5,32,The Haifa District,10/08/2022,2.52,1,658
3,9,The Haifa District,09/02/2022,5,2,1160
7,20,Jerusalem District,22/01/2021,5.48,2,1272
5,13,The Haifa District,20/11/2022,3.35,1,876
4,52,The Central District,21/06/2022,1.5,2,348
1,1,Judea and Samaria District,04/11/2021,4.05,1,1059
6,17,The Haifa District,30/05/2021,4.77,2,1106
4,12,The Central District,17/02/2021,10.33,2,2397
6,18,The Haifa District,21/01/2022,5.45,2,1264
5,32,The Haifa District,08/08/2022,5.35,1,1400
2,4,The Haifa District,04/05/2022,5.05,1,1321
8,24,Jerusalem District,23/08/2022,6.32,1,1652
6,16,The Central District,09/02/2022,1.95,2,452
4,52,The Central District,25/06/2022,3.22,2,746
7,21,The Haifa District,09/04/2022,5.33,2,1237
7,20,Jerusalem District,18/03/2021,10.63,2,2467
7,20,Jerusalem District,18/04/2021,1.57,2,363
1,1,Judea and Samaria District,02/10/2022,7.45,1,1949
4,10,South District,12/10/2020,5.17,2,1199
7,19,The Central District,02/03/2021,6.7,2,1554
8,23,Jerusalem District,19/04/2021,4.93,1,1291
9,44,The Haifa District,22/09/2022,8.02,2,1860
1,1,Judea and Samaria District,29/04/2021,4.65,1,1216
3,8,The Central District,25/06/2022,1.53,2,356
3,47,The Haifa District,14/06/2021,6.42,2,1489
8,49,Judea and Samaria District,06/07/2022,5.55,1,1452
8,34,Judea and Samaria District,03/07/2021,4.43,1,1160
1,2,The Northern District,27/05/2021,5.6,1,1465
2,4,The Haifa District,05/07/2022,3.05,1,798
3,47,The Haifa District,02/02/2022,4.7,2,1090
10,40,The Northern District,10/07/2021,8.65,1,2263
6,18,The Haifa District,30/05/2021,2.7,2,626
5,37,Jerusalem District,30/03/2022,7.87,1,2058
3,47,The Haifa District,13/06/2021,5.87,2,1361
7,21,The Haifa District,20/11/2020,2.2,2,510
4,43,The Northern District,05/12/2020,3.73,2,866
5,39,Jerusalem District,27/04/2021,4.93,1,1291
10,29,The Haifa District,11/02/2021,5.25,1,1373
2,5,Jerusalem District,22/07/2021,3.87,1,1012
2,5,Jerusalem District,14/07/2022,5.6,1,1465
5,35,The Northern District,09/09/2022,5.93,1,1552
1,2,The Northern District,26/05/2021,4.92,1,1286
8,23,Jerusalem District,13/04/2021,7.87,1,2058
3,7,Jerusalem District,04/11/2021,1.45,2,336
8,22,The Northern District,19/12/2022,2.13,1,558
5,15,Jerusalem District,05/12/2020,2.67,1,698
9,26,South District,17/06/2021,3.55,2,824
8,48,The Northern District,14/10/2022,4.8,1,1256
6,38,Tel-Aviv District,26/02/2022,4.53,2,1052
5,35,The Northern District,03/03/2022,0.85,1,222
6,17,The Haifa District,20/01/2022,1.28,2,298
4,11,The Northern District,26/12/2021,4.85,2,1125
4,52,The Central District,01/06/2022,9.08,2,2107
7,46,The Haifa District,24/08/2022,0.47,2,108
4,43,The Northern District,26/05/2022,6.77,2,1570
7,19,The Central District,06/04/2021,1.25,2,290
5,13,The Haifa District,11/02/2022,2.48,1,650
4,11,The Northern District,03/01/2022,2.9,2,673
9,53,The Central District,05/04/2022,8.3,2,1926
9,58,Judea and Samaria District,30/07/2022,2.65,2,615
7,20,Jerusalem District,06/06/2021,2.08,2,483
6,38,Tel-Aviv District,01/11/2020,1.48,2,344
8,22,The Northern District,19/10/2022,6.52,1,1705
4,11,The Northern District,22/01/2021,4.08,2,947
6,16,The Central District,08/05/2022,4.57,2,1059
5,35,The Northern District,01/03/2022,4.58,1,1199
1,2,The Northern District,01/03/2021,2.05,1,536
3,9,The Haifa District,24/04/2021,6.9,2,1601
2,6,The Haifa District,23/12/2022,1.05,1,275
7,19,The Central District,25/10/2021,5.88,2,1365
2,59,The Central District,30/10/2021,7.98,1,2088
1,2,The Northern District,10/05/2021,7.42,1,1940
10,29,The Haifa District,03/01/2021,3.05,1,798
5,31,The Haifa District,27/04/2020,6.22,1,1626
3,7,Jerusalem District,03/06/2021,5.55,2,1288
8,42,The Northern District,02/03/2021,3.83,1,1003
9,27,Jerusalem District,20/10/2021,7.12,2,1651
8,23,Jerusalem District,22/12/2022,6.55,1,1713
4,11,The Northern District,10/01/2021,0.88,2,205
2,4,The Haifa District,12/05/2022,7.42,1,1940
5,35,The Northern District,10/02/2022,2.78,1,728
2,5,Jerusalem District,02/07/2022,0.83,1,218
6,16,The Central District,13/11/2022,7.77,2,1802
3,9,The Haifa District,29/04/2021,0.57,2,131
6,16,The Central District,28/11/2021,3.95,2,916
5,35,The Northern District,30/03/2022,4.35,1,1138
9,44,The Haifa District,21/05/2022,2.58,2,599
10,29,The Haifa District,22/01/2021,2.67,1,698
6,16,The Central District,25/11/2021,2.88,2,669
2,4,The Haifa District,07/02/2021,9.1,1,2381
10,28,The Haifa District,04/11/2022,5.58,1,1461
10,29,The Haifa District,16/04/2022,4.42,1,1155
5,37,Jerusalem District,27/01/2022,6.02,1,1574
7,21,The Haifa District,09/01/2021,1.07,2,247
4,10,South District,10/01/2022,1.38,2,321
3,60,Judea and Samaria District,24/06/2022,7.13,2,1655
7,36,Judea and Samaria District,30/07/2021,3.02,2,700
7,20,Jerusalem District,01/05/2021,3.67,2,851
9,27,Jerusalem District,22/07/2022,3.68,2,855
7,36,Judea and Samaria District,16/04/2021,8.3,2,1926
3,41,Tel-Aviv District,02/02/2022,4.93,2,1145
10,29,The Haifa District,09/04/2021,0.08,1,22
10,40,The Northern District,28/12/2022,0.8,1,209
3,50,South District,10/11/2022,4.32,2,1001
3,50,South District,21/12/2022,1.42,2,329
7,20,Jerusalem District,15/03/2021,2.27,2,526
7,20,Jerusalem District,25/10/2021,6.83,2,1585
4,10,South District,03/12/2022,2.23,2,518
5,14,Tel-Aviv District,20/01/2021,2.73,1,715
2,4,The Haifa District,05/12/2022,1.62,1,423
10,40,The Northern District,25/01/2022,7.17,1,1875
4,43,The Northern District,09/06/2022,6.18,2,1435
5,37,Jerusalem District,03/01/2022,1.25,1,327
3,9,The Haifa District,02/11/2021,0.97,2,224
3,9,The Haifa District,19/01/2021,1.72,2,398
10,29,The Haifa District,29/11/2020,8.35,1,2184
9,53,The Central District,13/11/2022,3.67,2,851
10,40,The Northern District,25/07/2021,5.35,1,1400
5,32,The Haifa District,21/08/2022,7.53,1,1971
